timestamp,open,high,low,close,volume
1517599560000,0.00095494,0.00095751,0.00095293,0.00095518,13013.0
1517599620000,0.00095599,0.00095798,0.00095599,0.00095605,6222.0
1517599680000,0.00095605,0.00095778,0.00095603,0.00095778,10320.0
1517599740000,0.00095695,0.00096499,0.00095607,0.00096004,28832.0
1517599800000,0.00096497,0.00096998,0.00096105,0.00096716,25388.0
1517599860000,0.00096765,0.00097095,0.00096765,0.00096816,37472.0
1517599920000,0.00096987,0.00097094,0.0009678,0.00097,17116.0
1517599980000,0.00096946,0.000971,0.00096774,0.00097092,16084.0
1517600040000,0.0009709,0.000973,0.0009676,0.00097102,24273.0
1517600100000,0.00097288,0.0009729,0.00095999,0.00096986,30830.0
1517600160000,0.00096849,0.00097,0.00096007,0.00096454,16621.0
1517600220000,0.0009602,0.00096448,0.0009602,0.00096202,4660.0
1517600280000,0.00096252,0.00096463,0.0009625,0.00096463,17293.0
1517600340000,0.00096579,0.00096794,0.00096337,0.00096584,6731.0
1517600400000,0.00096355,0.0009657,0.0009625,0.00096355,9273.0
1517600460000,0.00096355,0.00096584,0.00096275,0.00096498,9176.0
1517600520000,0.00096498,0.000965,0.00096498,0.000965,34111.0
1517600580000,0.000965,0.00096584,0.00096498,0.00096584,12987.0
1517600640000,0.00096501,0.00096985,0.00096501,0.00096985,6270.0
1517600700000,0.00096885,0.00096988,0.00096687,0.00096688,10401.0
1517600760000,0.00096688,0.00096978,0.00096394,0.00096394,14523.0
1517600820000,0.00096305,0.00096594,0.00096298,0.00096392,5614.0
1517600880000,0.00096392,0.00096392,0.00096252,0.00096252,11248.0
1517600940000,0.0009639,0.00096498,0.0009625,0.00096498,8356.0
1517601000000,0.00096645,0.00096646,0.00096387,0.00096591,4808.0
1517601060000,0.0009658,0.00096586,0.00096392,0.00096577,3196.0
1517601120000,0.00096577,0.00096599,0.0009625,0.00096522,13838.0
1517601180000,0.00096522,0.00096528,0.00096307,0.00096517,6426.0
1517601240000,0.00096514,0.00096516,0.00096326,0.00096516,8369.0
1517601300000,0.00096516,0.00096516,0.0009631,0.00096326,3957.0
1517601360000,0.000965,0.00096515,0.00096022,0.00096022,7110.0
1517601420000,0.00096394,0.00096401,0.0009625,0.00096384,8158.0
1517601480000,0.00096384,0.00096384,0.00096052,0.000963,14773.0
1517601540000,0.000963,0.000963,0.0009609,0.000963,9220.0
1517601600000,0.00096086,0.000963,0.00096009,0.0009601,26279.0
1517601660000,0.00096011,0.00096272,0.0009601,0.00096118,5490.0
1517601720000,0.00096118,0.0009612,0.00096,0.000961,16815.0
1517601780000,0.00096118,0.00096118,0.00096,0.0009611,29843.0
1517601840000,0.0009611,0.0009611,0.00096,0.00096,4289.0
1517601900000,0.00096109,0.0009611,0.00096,0.00096004,5103.0
1517601960000,0.00096109,0.00096109,0.00096,0.00096,2548.0
1517602020000,0.000961,0.00096199,0.00096004,0.00096199,42268.0
1517602080000,0.00096199,0.00096199,0.00095999,0.00096004,33875.0
1517602140000,0.00096004,0.00096006,0.00095999,0.00095999,6086.0
1517602200000,0.00095999,0.00096006,0.00095941,0.00095941,9759.0
1517602260000,0.00095941,0.00096004,0.000957,0.00095994,10788.0
1517602320000,0.00095829,0.00095971,0.000958,0.000958,7056.0
1517602380000,0.00095794,0.00095794,0.00095571,0.000956,27605.0
1517602440000,0.000956,0.000958,0.00095573,0.000957,17179.0
1517602500000,0.00095699,0.00095967,0.00095499,0.00095701,12299.0
1517602560000,0.00095701,0.000961,0.00095499,0.000961,17676.0
1517602620000,0.00096,0.00096199,0.00095759,0.000961,19280.0
1517602680000,0.00096195,0.00096195,0.00095794,0.00096098,9937.0
1517602740000,0.00095863,0.00096197,0.00095701,0.00095864,25325.0
1517602800000,0.00095801,0.00096097,0.000958,0.00096081,8312.0
1517602860000,0.00096081,0.00096092,0.00095865,0.00095874,3237.0
1517602920000,0.00095873,0.0009608,0.000958,0.0009607,14330.0
1517602980000,0.00096068,0.0009607,0.00095805,0.00095874,10244.0
1517603040000,0.00095874,0.00095998,0.00095807,0.00095996,8607.0
1517603100000,0.00095994,0.00096,0.00095805,0.00095805,20880.0
1517603160000,0.00095805,0.00095808,0.00095651,0.00095805,12779.0
1517603220000,0.00095805,0.00095808,0.0009565,0.000958,5875.0
1517603280000,0.00095652,0.000958,0.00095513,0.00095773,13115.0
1517603340000,0.00095772,0.00095772,0.00095508,0.00095592,19562.0
1517603400000,0.00095508,0.00095791,0.00095317,0.0009578,16528.0
1517603460000,0.00095777,0.00095779,0.00095428,0.00095499,5206.0
1517603520000,0.00095499,0.00095764,0.00095469,0.00095691,5092.0
1517603580000,0.00095689,0.0009569,0.00095429,0.00095611,11157.0
1517603640000,0.0009561,0.00095721,0.00095501,0.00095527,18236.0
